Förvaltning;Leverantör;Organisationsnummer;Verifikationsnummer;Konto;Kontotext;Belopp exkl moms
Stadsfastighetsnämnden;ANLÄGGNINGSBOLAGET VÄST AB;5561069872;2302189189;6175;Husbyggnadsentreprenader;135 676,10
Stadsfastighetsnämnden;ANLÄGGNINGSBOLAGET VÄST AB;5561069872;2302195440;6175;Husbyggnadsentreprenader;462 362,50
Stadsfastighetsnämnden;ANLÄGGNINGSBOLAGET VÄST AB;5561069872;2302195441;6175;Husbyggnadsentreprenader;52 601,52
Stadsfastighetsnämnden;ANLÄGGNINGSBOLAGET VÄST AB;5561069872;2302195758;6175;Husbyggnadsentreprenader;556 220,00
Stadsfastighetsnämnden;ANLÄGGNINGSBOLAGET VÄST AB;5561069872;2302195759;6175;Husbyggnadsentreprenader;706 539,25
Stadsfastighetsnämnden;ANLÄGGNINGSBOLAGET VÄST AB;5561069872;2302193972;6461;Förbrukningsmaterial;4 377,02
Stadsfastighetsnämnden;ANLÄGGNINGSBOLAGET VÄST AB;5561069872;2302189094;6185;Anläggningsentreprenad;32 654,30
Stadsfastighetsnämnden;ANLÄGGNINGSBOLAGET VÄST AB;5561069872;2302195766;6175;Husbyggnadsentreprenader;616 798,50
Stadsfastighetsnämnden;ANLÄGGNINGSBOLAGET VÄST AB;5561069872;2302193973;6151;Mindre reparation o underhåll fastighet;3 545,62
Stadsfastighetsnämnden;ANLÄGGNINGSBOLAGET VÄST AB;5561069872;2302189539;6175;Husbyggnadsentreprenader;9 625,61
Stadsfastighetsnämnden;ANLÄGGNINGSBOLAGET VÄST AB;5561069872;2302189540;6175;Husbyggnadsentreprenader;12 232,00
Stadsfastighetsnämnden;ANLÄGGNINGSBOLAGET VÄST AB;5561069872;2302193023;6175;Husbyggnadsentreprenader;335 468,00
Stadsfastighetsnämnden;ANLÄGGNINGSBOLAGET VÄST AB;5561069872;2302193022;6175;Husbyggnadsentreprenader;-9 625,61
Stadsfastighetsnämnden;ANLÄGGNINGSBOLAGET VÄST AB;5561069872;2302189672;6175;Husbyggnadsentreprenader;485 710,50
Stadsfastighetsnämnden;ANLÄGGNINGSBOLAGET VÄST AB;5561069872;2302189538;6185;Anläggningsentreprenad;43 446,43
Stadsfastighetsnämnden;ANLÄGGNINGSBOLAGET VÄST AB;5561069872;2302189671;6461;Förbrukningsmaterial;105,00
Stadsfastighetsnämnden;ANLÄGGNINGSBOLAGET VÄST AB;5561069872;2302189186;6175;Husbyggnadsentreprenader;1 229 802,50
Stadsfastighetsnämnden;ANLÄGGNINGSBOLAGET VÄST AB;5561069872;2302189187;6175;Husbyggnadsentreprenader;23 848,00
Stadsfastighetsnämnden;ANLÄGGNINGSBOLAGET VÄST AB;5561069872;2302189188;6175;Husbyggnadsentreprenader;176 427,13
Stadsfastighetsnämnden;ANLÄGGNINGSBOLAGET VÄST AB;5561069872;2302189536;6175;Husbyggnadsentreprenader;490 506,50
Stadsfastighetsnämnden;ANLÄGGNINGSBOLAGET VÄST AB;5561069872;2302189537;6175;Husbyggnadsentreprenader;658 592,00
Stadsmiljönämnden;ANLÄGGNINGSBOLAGET VÄST AB;5561069872;4001296068;6185;Anläggningsentreprenad;80 778,35
Stadsmiljönämnden;ANLÄGGNINGSBOLAGET VÄST AB;5561069872;4001294441;4630;Köp av huvudverksamhet;13 750,50
Stadsmiljönämnden;ANLÄGGNINGSBOLAGET VÄST AB;5561069872;4001296079;4101;Inköp anläggnings och underhållsmaterial;33 150,48
Stadsmiljönämnden;ANLÄGGNINGSBOLAGET VÄST AB;5561069872;4001296041;6185;Anläggningsentreprenad;16 674,50
Stadsmiljönämnden;ANLÄGGNINGSBOLAGET VÄST AB;5561069872;4001296043;6185;Anläggningsentreprenad;22 682,41
Stadsmiljönämnden;ANLÄGGNINGSBOLAGET VÄST AB;5561069872;4001296975;6185;Anläggningsentreprenad;495 000,00
Stadsmiljönämnden;ANLÄGGNINGSBOLAGET VÄST AB;5561069872;4001296044;6185;Anläggningsentreprenad;30 941,68
Stadsmiljönämnden;ANLÄGGNINGSBOLAGET VÄST AB;5561069872;4001296596;6185;Anläggningsentreprenad;110 850,34
Stadsmiljönämnden;ANLÄGGNINGSBOLAGET VÄST AB;5561069872;4001290900;6185;Anläggningsentreprenad;421 720,00
Idrotts-och föreningsnämnden;ANLÄGGNINGSBOLAGET VÄST AB;5561069872;3931240253;6185;Anläggningsentreprenad;309 089,55
Idrotts-och föreningsnämnden;ANLÄGGNINGSBOLAGET VÄST AB;5561069872;3931240254;6185;Anläggningsentreprenad;799 642,50
Idrotts-och föreningsnämnden;ANLÄGGNINGSBOLAGET VÄST AB;5561069872;3931238220;6175;Husbyggnadsentreprenader;14 120,10
Idrotts-och föreningsnämnden;ANLÄGGNINGSBOLAGET VÄST AB;5561069872;3931239701;6186;Reparationsentreprenad;14 682,50
Idrotts-och föreningsnämnden;ANLÄGGNINGSBOLAGET VÄST AB;5561069872;3931240144;6151;Mindre reparation o underhåll fastighet;21 572,75
Idrotts-och föreningsnämnden;ANLÄGGNINGSBOLAGET VÄST AB;5561069872;3931240143;6152;Återställande efter skadegörelse;1 040,75
Stadsmiljönämnden;KUNGÄLVS RÖRLÄGGERI;5561073502;4001291420;6151;Mindre reparation o underhåll fastighet;3 890,50
Stadsfastighetsnämnden;KUNGÄLVS RÖRLÄGGERI;5561073502;2302188443;6151;Mindre reparation o underhåll fastighet;38 592,09
Stadsfastighetsnämnden;KUNGÄLVS RÖRLÄGGERI;5561073502;2302188443;6461;Förbrukningsmaterial;23 781,60
Stadsfastighetsnämnden;INDUS SVERIGE AB;5561077370;2302181171;6175;Husbyggnadsentreprenader;45 280,00
Stadsfastighetsnämnden;INDUS SVERIGE AB;5561077370;2302185972;7331;Larm;2 555,25
Stadsfastighetsnämnden;INDUS SVERIGE AB;5561077370;2302181172;6175;Husbyggnadsentreprenader;145 500,00
Stadsfastighetsnämnden;INDUS SVERIGE AB;5561077370;2302196474;6151;Mindre reparation o underhåll fastighet;2 544,00
Stadsfastighetsnämnden;INDUS SVERIGE AB;5561077370;2302185971;6011;Lokalhyror;22 258,50
Stadsfastighetsnämnden;INDUS SVERIGE AB;5561077370;2302185959;6011;Lokalhyror;64 480,00
Stadsfastighetsnämnden;INDUS SVERIGE AB;5561077370;2302185959;6461;Förbrukningsmaterial;2 728,00
Grundskolenämnden;INDUS SVERIGE AB;5561077370;6092206713;6211;El;13 776,00
Kretslopp och Vatten;RENOVA;5561083337;5601378079;4630;Köp av huvudverksamhet;656 000,00
Kretslopp och Vatten;RENOVA;5561083337;5601378088;4630;Köp av huvudverksamhet;1 367 083,25
Kretslopp och Vatten;RENOVA;5561083337;5601378094;4630;Köp av huvudverksamhet;566 689,16
Kretslopp och Vatten;RENOVA;5561083337;5601378093;4630;Köp av huvudverksamhet;5 216 332,75
Kretslopp och Vatten;RENOVA;5561083337;5601378077;4630;Köp av huvudverksamhet;3 542,50
Kretslopp och Vatten;RENOVA;5561083337;5601378078;4630;Köp av huvudverksamhet;17 983,80
Kretslopp och Vatten;RENOVA;5561083337;5601378338;4630;Köp av huvudverksamhet;374 146,28
Kretslopp och Vatten;RENOVA;5561083337;5601378338;4630;Köp av huvudverksamhet;63 144,48
Kretslopp och Vatten;RENOVA;5561083337;5601378080;4630;Köp av huvudverksamhet;395 250,50
Kretslopp och Vatten;RENOVA;5561083337;5601378091;4630;Köp av huvudverksamhet;103 532,00
Kretslopp och Vatten;RENOVA;5561083337;5601378086;4630;Köp av huvudverksamhet;5 991 000,00
Kretslopp och Vatten;RENOVA;5561083337;5601378180;4630;Köp av huvudverksamhet;64 161,00
Kretslopp och Vatten;RENOVA;5561083337;5601378181;4630;Köp av huvudverksamhet;204 250,00
Kretslopp och Vatten;RENOVA;5561083337;5601378181;4630;Köp av huvudverksamhet;2 020 757,20
Kretslopp och Vatten;RENOVA;5561083337;5601378338;4630;Köp av huvudverksamhet;5 813 510,70
Kretslopp och Vatten;RENOVA;5561083337;5601378338;4630;Köp av huvudverksamhet;1 157 318,90
Kretslopp och Vatten;RENOVA;5561083337;5601378338;4630;Köp av huvudverksamhet;2 760 441,23
Kretslopp och Vatten;RENOVA;5561083337;5601378090;4630;Köp av huvudverksamhet;88 051,62
Kretslopp och Vatten;RENOVA;5561083337;5601378092;4630;Köp av huvudverksamhet;191 292,75
Kretslopp och Vatten;RENOVA;5561083337;5601378085;6021;Markhyror/arrenden;25 162,00
Kretslopp och Vatten;RENOVA;5561083337;5601378085;7453;Tekniska konsulttjänster;11 761,00
Kretslopp och Vatten;RENOVA;5561083337;5601378085;6021;Markhyror/arrenden;34 129,00
Kretslopp och Vatten;RENOVA;5561083337;5601378180;4630;Köp av huvudverksamhet;1 541 286,93
Kretslopp och Vatten;RENOVA;5561083337;5601378090;4630;Köp av huvudverksamhet;231 846,70
Kretslopp och Vatten;RENOVA;5561083337;5601378090;4630;Köp av huvudverksamhet;508 639,40
Kretslopp och Vatten;RENOVA;5561083337;5601378087;4630;Köp av huvudverksamhet;286 912,21
Kretslopp och Vatten;RENOVA;5561083337;5601378087;4630;Köp av huvudverksamhet;13 695,00
Kretslopp och Vatten;RENOVA;5561083337;5601378089;4630;Köp av huvudverksamhet;11 507,80
Kretslopp och Vatten;RENOVA;5561083337;5601378090;4630;Köp av huvudverksamhet;12 419,46
Kretslopp och Vatten;RENOVA;5561083337;5601378085;4630;Köp av huvudverksamhet;674 167,00
Kretslopp och Vatten;RENOVA;5561083337;5601378085;4630;Köp av huvudverksamhet;286 083,00
Kretslopp och Vatten;RENOVA;5561083337;5601378085;4630;Köp av huvudverksamhet;482 167,00
Kretslopp och Vatten;RENOVA;5561083337;5601378089;4630;Köp av huvudverksamhet;37 529,30
Kretslopp och Vatten;RENOVA;5561083337;5601378089;4630;Köp av huvudverksamhet;3 034,16
Kretslopp och Vatten;RENOVA;5561083337;5601378090;4630;Köp av huvudverksamhet;1 179 655,80
Kretslopp och Vatten;RENOVA;5561083337;5601378084;4630;Köp av huvudverksamhet;19 628,50
Kretslopp och Vatten;RENOVA;5561083337;5601378085;4630;Köp av huvudverksamhet;157 677,00
Kretslopp och Vatten;RENOVA;5561083337;5601378085;4630;Köp av huvudverksamhet;144 536,00
Kretslopp och Vatten;RENOVA;5561083337;5601378085;4630;Köp av huvudverksamhet;1 245,00
Kretslopp och Vatten;RENOVA;5561083337;5601378085;4630;Köp av huvudverksamhet;112 556,00
Kretslopp och Vatten;RENOVA;5561083337;5601378085;4630;Köp av huvudverksamhet;434 417,00
Kretslopp och Vatten;RENOVA;5561083337;5601378078;4630;Köp av huvudverksamhet;1 727,80
Kretslopp och Vatten;RENOVA;5561083337;5601378078;4630;Köp av huvudverksamhet;4 833,98
Kretslopp och Vatten;RENOVA;5561083337;5601378084;4630;Köp av huvudverksamhet;578 343,10
Kretslopp och Vatten;RENOVA;5561083337;5601378084;4630;Köp av huvudverksamhet;4 611,05
Kretslopp och Vatten;RENOVA;5561083337;5601378084;4630;Köp av huvudverksamhet;111 051,90
Kretslopp och Vatten;RENOVA;5561083337;5601378084;4630;Köp av huvudverksamhet;470 011,45
Exploateringsnämnden;SECURITAS SVERIGE AB;5561086082;2001228875;7331;Larm;255,25
Exploateringsnämnden;SECURITAS SVERIGE AB;5561086082;2001227261;7331;Larm;550,48
Exploateringsnämnden;SECURITAS SVERIGE AB;5561086082;2001224683;6185;Anläggningsentreprenad;5 247,25
Socialnämnd Centrum;SECURITAS SVERIGE AB;5561086082;1641093306;7332;Bevakning;444,00
Socialnämnd Centrum;SECURITAS SVERIGE AB;5561086082;1641093307;7332;Bevakning;1 814,50
Socialnämnd Centrum;SECURITAS SVERIGE AB;5561086082;1641090361;7332;Bevakning;2 200,00
Socialnämnd Centrum;SECURITAS SVERIGE AB;5561086082;1641093686;7331;Larm;1 482,50
Socialnämnd Centrum;SECURITAS SVERIGE AB;5561086082;1641093683;7331;Larm;440,75
Socialnämnd Centrum;SECURITAS SVERIGE AB;5561086082;1641093684;7331;Larm;1 470,50
Socialnämnd Centrum;SECURITAS SVERIGE AB;5561086082;1641093685;7331;Larm;392,75
Miljö- och klimatnämnden;SECURITAS SVERIGE AB;5561086082;8001037069;7332;Bevakning;775,25
Miljö- och klimatnämnden;SECURITAS SVERIGE AB;5561086082;8001036993;7332;Bevakning;1 421,66
Miljö- och klimatnämnden;SECURITAS SVERIGE AB;5561086082;8001037031;7332;Bevakning;7 782,50
Revisorskollegiet;SECURITAS SVERIGE AB;5561086082;201011004;7331;Larm;440,75
Stadsbyggnadsnämnden;SECURITAS SVERIGE AB;5561086082;3001074087;7331;Larm;10 260,75
Stadsbyggnadsnämnden;SECURITAS SVERIGE AB;5561086082;3001074088;7331;Larm;10 260,75
Stadsbyggnadsnämnden;SECURITAS SVERIGE AB;5561086082;3001074214;7331;Larm;1 344,00
Grundskolenämnden;SECURITAS SVERIGE AB;5561086082;6092214952;7331;Larm;1 108,00
Grundskolenämnden;SECURITAS SVERIGE AB;5561086082;6092211468;7331;Larm;1 384,75
Nämnden för funktionsstöd;SECURITAS SVERIGE AB;5561086082;1611408527;7331;Larm;554,50
Nämnden för funktionsstöd;SECURITAS SVERIGE AB;5561086082;1611414932;7331;Larm;554,50
Nämnden för funktionsstöd;SECURITAS SVERIGE AB;5561086082;1611413435;7331;Larm;2 000,00
Nämnden för funktionsstöd;SECURITAS SVERIGE AB;5561086082;1611415562;7331;Larm;440,75
Nämnden för funktionsstöd;SECURITAS SVERIGE AB;5561086082;1611415561;7331;Larm;440,75
Nämnden för funktionsstöd;SECURITAS SVERIGE AB;5561086082;1611412623;7331;Larm;276,75
Nämnden för funktionsstöd;SECURITAS SVERIGE AB;5561086082;1611415567;7332;Bevakning;1 158,50
Nämnden för funktionsstöd;SECURITAS SVERIGE AB;5561086082;1611413434;7331;Larm;500,00
Nämnden för funktionsstöd;SECURITAS SVERIGE AB;5561086082;1611415566;7331;Larm;2 364,00
Nämnden för funktionsstöd;SECURITAS SVERIGE AB;5561086082;1611415566;7331;Larm;2 364,00
Nämnden för funktionsstöd;SECURITAS SVERIGE AB;5561086082;1611416669;7331;Larm;332,87
Nämnden för funktionsstöd;SECURITAS SVERIGE AB;5561086082;1611414931;7332;Bevakning;332,87
Nämnden för funktionsstöd;SECURITAS SVERIGE AB;5561086082;1611415565;7331;Larm;390,50
Nämnden för funktionsstöd;SECURITAS SVERIGE AB;5561086082;1611415560;7332;Bevakning;1 440,00
Socialnämnd Sydväst;SECURITAS SVERIGE AB;5561086082;1651126549;7332;Bevakning;1 108,00
Socialnämnd Sydväst;SECURITAS SVERIGE AB;5561086082;1651135538;7331;Larm;775,25
Kulturnämnden;SECURITAS SVERIGE AB;5561086082;6901236015;7332;Bevakning;378 136,75
Kulturnämnden;SECURITAS SVERIGE AB;5561086082;6901235921;7332;Bevakning;1 260,00
Kulturnämnden;SECURITAS SVERIGE AB;5561086082;6901232184;7332;Bevakning;12 220,00
Kulturnämnden;SECURITAS SVERIGE AB;5561086082;6901235571;7331;Larm;650,50
Kulturnämnden;SECURITAS SVERIGE AB;5561086082;6901235717;7331;Larm;1 312,75
Kulturnämnden;SECURITAS SVERIGE AB;5561086082;6901234942;7331;Larm;390,50
Kulturnämnden;SECURITAS SVERIGE AB;5561086082;6901235009;7331;Larm;728,75
Kulturnämnden;SECURITAS SVERIGE AB;5561086082;6901235569;7331;Larm;728,75
Kulturnämnden;SECURITAS SVERIGE AB;5561086082;6901235570;7331;Larm;728,75
Kulturnämnden;SECURITAS SVERIGE AB;5561086082;6901235004;7332;Bevakning;710,33
Kulturnämnden;SECURITAS SVERIGE AB;5561086082;6901235008;7332;Bevakning;3 908,81
Kulturnämnden;SECURITAS SVERIGE AB;5561086082;6901235572;7332;Bevakning;2 131,99
Kulturnämnden;SECURITAS SVERIGE AB;5561086082;6901236014;7331;Larm;498,50
Kulturnämnden;SECURITAS SVERIGE AB;5561086082;6901236016;7331;Larm;184,00
Kulturnämnden;SECURITAS SVERIGE AB;5561086082;6901236017;7331;Larm;552,00
Kulturnämnden;SECURITAS SVERIGE AB;5561086082;6901236020;7331;Larm;368,00
Kulturnämnden;SECURITAS SVERIGE AB;5561086082;6901235005;7331;Larm;728,75
Kulturnämnden;SECURITAS SVERIGE AB;5561086082;6901235007;7331;Larm;728,75
Kulturnämnden;SECURITAS SVERIGE AB;5561086082;6901235715;7331;Larm;484,00
Kulturnämnden;SECURITAS SVERIGE AB;5561086082;6901235716;7331;Larm;728,75
Kulturnämnden;SECURITAS SVERIGE AB;5561086082;6901236022;7332;Bevakning;7 260,00
Kulturnämnden;SECURITAS SVERIGE AB;5561086082;6901236019;7332;Bevakning;440,75
Kulturnämnden;SECURITAS SVERIGE AB;5561086082;6901236023;7332;Bevakning;7 964,75
Kulturnämnden;SECURITAS SVERIGE AB;5561086082;6901236012;7331;Larm;1 196,00
Kommunledning;SECURITAS SVERIGE AB;5561086082;101083544;7332;Bevakning;972 876,80
Kommunledning;SECURITAS SVERIGE AB;5561086082;101083665;7332;Bevakning;1 111 553,52
Kommunledning;SECURITAS SVERIGE AB;5561086082;101083760;7332;Bevakning;870 294,32
Kommunledning;SECURITAS SVERIGE AB;5561086082;101083751;7332;Bevakning;288,00
Förskolenämnden;SECURITAS SVERIGE AB;5561086082;6081793488;7341;Brandskyddsutrustning;3 636,00
Förskolenämnden;SECURITAS SVERIGE AB;5561086082;6081793494;7341;Brandskyddsutrustning;16 511,25
Förskolenämnden;SECURITAS SVERIGE AB;5561086082;6081793487;7341;Brandskyddsutrustning;810,50
Förskolenämnden;SECURITAS SVERIGE AB;5561086082;6081786126;7341;Brandskyddsutrustning;1 120,75
Förskolenämnden;SECURITAS SVERIGE AB;5561086082;6081786131;7341;Brandskyddsutrustning;1 044,00
Förskolenämnden;SECURITAS SVERIGE AB;5561086082;6081786129;7341;Brandskyddsutrustning;7 888,00
Förskolenämnden;SECURITAS SVERIGE AB;5561086082;6081789547;7331;Larm;840,00
Förskolenämnden;SECURITAS SVERIGE AB;5561086082;6081793486;7341;Brandskyddsutrustning;1 583,25
Förskolenämnden;SECURITAS SVERIGE AB;5561086082;6081793492;7341;Brandskyddsutrustning;967,25
Förskolenämnden;SECURITAS SVERIGE AB;5561086082;6081793489;7341;Brandskyddsutrustning;4 106,50
Förskolenämnden;SECURITAS SVERIGE AB;5561086082;6081793490;7341;Brandskyddsutrustning;1 120,75
Förskolenämnden;SECURITAS SVERIGE AB;5561086082;6081793493;7341;Brandskyddsutrustning;6 456,75
Förskolenämnden;SECURITAS SVERIGE AB;5561086082;6081793484;7341;Brandskyddsutrustning;1 583,25
Förskolenämnden;SECURITAS SVERIGE AB;5561086082;6081786121;7341;Brandskyddsutrustning;1 428,75
Förskolenämnden;SECURITAS SVERIGE AB;5561086082;6081791641;7341;Brandskyddsutrustning;890,50
Förskolenämnden;SECURITAS SVERIGE AB;5561086082;6081791642;7341;Brandskyddsutrustning;1 736,75
Förskolenämnden;SECURITAS SVERIGE AB;5561086082;6081791645;7341;Brandskyddsutrustning;1 275,25
Förskolenämnden;SECURITAS SVERIGE AB;5561086082;6081791646;7341;Brandskyddsutrustning;24 763,25
Förskolenämnden;SECURITAS SVERIGE AB;5561086082;6081793482;7341;Brandskyddsutrustning;967,25
Förskolenämnden;SECURITAS SVERIGE AB;5561086082;6081786130;7341;Brandskyddsutrustning;890,50
Förskolenämnden;SECURITAS SVERIGE AB;5561086082;6081791643;7341;Brandskyddsutrustning;1 352,00
Förskolenämnden;SECURITAS SVERIGE AB;5561086082;6081791644;7341;Brandskyddsutrustning;1 120,75
Förskolenämnden;SECURITAS SVERIGE AB;5561086082;6081786132;7341;Brandskyddsutrustning;1 275,25
Förskolenämnden;SECURITAS SVERIGE AB;5561086082;6081786124;7341;Brandskyddsutrustning;1 198,50
Förskolenämnden;SECURITAS SVERIGE AB;5561086082;6081786128;7331;Larm;554,50
Nämnden för Intraservice;SECURITAS SVERIGE AB;5561086082;601189270;7332;Bevakning;1 374,50
Nämnden för Intraservice;SECURITAS SVERIGE AB;5561086082;601189232;7332;Bevakning;1 914,50
Nämnden för Intraservice;SECURITAS SVERIGE AB;5561086082;601189073;7332;Bevakning;2 392,80
Nämnden för Intraservice;SECURITAS SVERIGE AB;5561086082;601189074;7332;Bevakning;387,12
Nämnden för Intraservice;SECURITAS SVERIGE AB;5561086082;601189075;7332;Bevakning;850,50
Nämnden för Intraservice;SECURITAS SVERIGE AB;5561086082;601189269;7332;Bevakning;3 884,75
Nämnden för Intraservice;SECURITAS SVERIGE AB;5561086082;601189150;7332;Bevakning;-11 624,75
Arkivnämnden;SECURITAS SVERIGE AB;5561086082;251016106;7331;Larm;440,75
Valnämnden;SECURITAS SVERIGE AB;5561086082;1521003264;7331;Larm;259,25
Socialnämnd Hisingen;SECURITAS SVERIGE AB;5561086082;1661084459;7331;Larm;997,62
Socialnämnd Hisingen;SECURITAS SVERIGE AB;5561086082;1661084718;7331;Larm;664,75
Idrotts-och föreningsnämnden;SECURITAS SVERIGE AB;5561086082;3931240409;7331;Larm;1 838,50
Idrotts-och föreningsnämnden;SECURITAS SVERIGE AB;5561086082;3931240410;7331;Larm;1 162,37
Idrotts-och föreningsnämnden;SECURITAS SVERIGE AB;5561086082;3931240313;7331;Larm;1 560,00
Idrotts-och föreningsnämnden;SECURITAS SVERIGE AB;5561086082;3931240313;7331;Larm;2 340,00
Idrotts-och föreningsnämnden;SECURITAS SVERIGE AB;5561086082;3931240398;7331;Larm;919,25
Idrotts-och föreningsnämnden;SECURITAS SVERIGE AB;5561086082;3931240408;7331;Larm;1 557,58
Idrotts-och föreningsnämnden;SECURITAS SVERIGE AB;5561086082;3931240406;7331;Larm;700,00
Idrotts-och föreningsnämnden;SECURITAS SVERIGE AB;5561086082;3931240193;7331;Larm;700,00
Idrotts-och föreningsnämnden;SECURITAS SVERIGE AB;5561086082;3931240403;7331;Larm;1 475,25
Idrotts-och föreningsnämnden;SECURITAS SVERIGE AB;5561086082;3931240309;7331;Larm;4 020,20
Idrotts-och föreningsnämnden;SECURITAS SVERIGE AB;5561086082;3931240309;7331;Larm;6 030,30
Idrotts-och föreningsnämnden;SECURITAS SVERIGE AB;5561086082;3931239706;7331;Larm;700,00
Idrotts-och föreningsnämnden;SECURITAS SVERIGE AB;5561086082;3931240322;7331;Larm;4 920,00
Idrotts-och föreningsnämnden;SECURITAS SVERIGE AB;5561086082;3931240399;7331;Larm;775,25
Idrotts-och föreningsnämnden;SECURITAS SVERIGE AB;5561086082;3931240402;7331;Larm;775,25
Idrotts-och föreningsnämnden;SECURITAS SVERIGE AB;5561086082;3931240404;7331;Larm;775,25
Idrotts-och föreningsnämnden;SECURITAS SVERIGE AB;5561086082;3931240407;7331;Larm;775,25
Idrotts-och föreningsnämnden;SECURITAS SVERIGE AB;5561086082;3931240200;7331;Larm;700,00
Idrotts-och föreningsnämnden;SECURITAS SVERIGE AB;5561086082;3931240305;7331;Larm;1 560,00
Idrotts-och föreningsnämnden;SECURITAS SVERIGE AB;5561086082;3931240310;7331;Larm;1 560,00
Idrotts-och föreningsnämnden;SECURITAS SVERIGE AB;5561086082;3931240305;7331;Larm;1 560,00
Idrotts-och föreningsnämnden;SECURITAS SVERIGE AB;5561086082;3931240305;7331;Larm;1 560,00
Idrotts-och föreningsnämnden;SECURITAS SVERIGE AB;5561086082;3931240314;7331;Larm;2 340,00
Idrotts-och föreningsnämnden;SECURITAS SVERIGE AB;5561086082;3931240310;7331;Larm;1 560,00
Idrotts-och föreningsnämnden;SECURITAS SVERIGE AB;5561086082;3931240308;7331;Larm;2 460,00
